head_n,glyph,espanol,zan_k,zan_name,zanci,ceci,fuente,espanol_apreciacion,espanol_comentario
52,度,Medida,5,次五,榦不榦攋于營,幹不幹不能有寧也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Armazón que no arma; se quiebra en el campamento.,Armazón que no arma: no puede haber sosiego.
52,度,Medida,6,次六,大度檢檢于天示象垂其范,大度檢檢垂象貞也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Gran medida, ceñida y ceñida; en el Cielo muestra la imagen, cuelga su molde.","Gran medida ceñida: la imagen que cuelga, recta."
52,度,Medida,7,次七,不度規之鬼即訾之,不度規之明察笑也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Sin medida; el espectro del compás la escarnece. [verso oscuro],Sin medida: el escrutinio claro se ríe de ella.
52,度,Medida,8,次八,石赤不奪節士之必,石赤不奪可與有要也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Piedra bermeja, que no se arranca: la certeza del hombre íntegro.",Piedra que no se arranca: con él se puede pactar.
52,度,Medida,9,上九,積差之貣十年不復,積差之貣不得造也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El déficit de la desviación acumulada; diez años sin volver.,El déficit acumulado: no se puede reparar.
53,永,Eternidad,0,首辭,陰以武取陽以文與道可長久,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin toma con lo marcial, el yang da con lo civil; la Vía puede durar y perdurar.",
53,永,Eternidad,1,初一,不替不爽長子之常,不替不爽永宗道也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Ni desfallece ni yerra: la constancia del hijo mayor.,Ni desfallecer ni errar: por siempre la vía del linaje.
53,永,Eternidad,2,次二,內懷替爽永失貞祥,內懷替爽安可久也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Por dentro alberga desfallecimiento y yerro; por siempre pierde la venturosa rectitud.,Albergar dentro el yerro: ¿cómo va a durar?
53,永,Eternidad,3,次三,永其道未得無咎,永其道誠可保也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Hace duradera su vía; aún no la logra, mas sin falta.",Hacer duradera la vía: de veras se puede preservar.
53,永,Eternidad,4,次四,子序不序先賓永失主,子序不序非永方也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El orden del hijo, desordenado; el huésped antes que el anfitrión; por siempre pierde al señor.",Orden trastocado: no es el modo de durar.
53,永,Eternidad,5,次五,三綱得于中極天永厥福,三綱之永其道長也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Las tres guías se alcanzan en el eje central; el Cielo hace eterna su dicha.,La eternidad de las tres guías: su vía es larga.
53,永,Eternidad,6,次六,大永于福反虛庭入于酋冥,大永于福福反亡也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Muy duradero en la dicha, mas se vuelve un patio vacío; entra en la tiniebla madura. [verso oscuro]",Muy duradero en la dicha: la dicha se torna pérdida.
53,永,Eternidad,7,次七,老木生蒔永以纏其所無,老木生蒔永厥體也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El árbol viejo echa esquejes; por siempre enreda lo que le falta. [verso oscuro],El árbol viejo que echa esquejes: hace duradero su cuerpo.
53,永,Eternidad,8,次八,永不軌凶亡流于後,永不軌其命劑也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Por siempre fuera de la vía; el mal y la ruina fluyen a los que vienen después.,Por siempre fuera de la vía: su destino queda cortado.
53,永,Eternidad,9,上九,永終馴首,永終馴首長愷悌也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Duradero hasta el fin, dócil desde la cabeza.",Dócil hasta el fin: largo en bondad y afabilidad.
54,昆,Unidad,0,首辭,陰將離之陽尚昆之昆道尚同,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin va a apartarlo, el yang aún lo hermana; la vía de la hermandad estima la unidad.",
54,昆,Unidad,1,初一,昆于黑不知白,昆于黑不可謂人也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Unido en lo negro, no conoce lo blanco.",Unido en lo negro: no se le puede llamar hombre.
54,昆,Unidad,2,次二,白黑菲菲三禽一角同尾,三禽一角無害心也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Blanco y negro entreverados; tres aves, un cuerno, una misma cola. [verso oscuro]",Tres aves de un cuerno: sin corazón dañino.
54,昆,Unidad,3,次三,昆于白失不黑無除一尾三角,昆白不黑不相親也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Unido en lo blanco; pierde —no negro— sin quitarse; una cola, tres cuernos. [verso oscuro]",Blanco y no negro: no se allegan uno a otro.
54,昆,Unidad,4,次四,鳥託巢于叢人寄命于公,鳥託巢公無貧也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El ave confía su nido a la espesura; el hombre confía su vida al duque.,El ave que confía su nido: el duque no falla.
54,昆,Unidad,5,次五,穀不穀失䟽數眾氂毀玉,穀失䟽數奚足旬也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Grano y no grano; pierde la cuenta rala; muchos pelos malogran el jade. [verso oscuro],Perder la cuenta rala: ¿cómo llenar diez días?
54,昆,Unidad,6,次六,昆于井市文車同軌,昆于井市同一倫也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Unido en el pozo y el mercado; carros con patrón de un mismo eje.,Unido en pozo y mercado: de un solo orden.
54,昆,Unidad,7,次七,蓋偏不覆晏雨不救,蓋偏不覆德不均也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El dosel ladeado no cubre; la lluvia tardía no salva.,Dosel ladeado que no cubre: la virtud no se reparte por igual.
54,昆,Unidad,8,次八,昆于危難乃覆之安,危難之安素施仁也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Unido en el peligro y la penuria; y entonces, cobijado, a salvo.",La seguridad en la penuria: desde antiguo practicó la clemencia.
54,昆,Unidad,9,上九,昆于死棄寇遺,昆于死棄厥身也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Unido en la muerte, desechado: sobras del saqueador. [verso oscuro]",Unido en la muerte: desecha su propio cuerpo.
55,減,Merma,0,首辭,陰氣息陽氣消陰盛陽衰萬物以微,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El aliento yin crece, el yang mengua; el yin pleno, el yang en declive; los diez mil seres se atenúan.",
55,減,Merma,1,初一,善減不減冥,善減不減常自沖也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Buena merma que no merma: oscura.,Buena merma que no merma: se vacía siempre a sí misma.
55,減,Merma,2,次二,心減自中以形于身,心減形身困諸中也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El corazón mengua desde el centro, y se muestra en el cuerpo.",El corazón que mengua: apurado por dentro.
55,減,Merma,3,次三,減其儀利用光于階,減其儀欲自禁也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Mengua su pompa; propicio para brillar sobre los peldaños.,Menguar la pompa: quiere refrenarse a sí mismo.
55,減,Merma,4,次四,減於乂貶其位,減於乂無以莅眾也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Mengua en el gobierno; degrada su posición.,Menguar en el gobierno: nada con qué presidir a la multitud.
55,減,Merma,5,次五,減黃貞不承于上寧,減黃貞臣道丁也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Mengua el amarillo, recto; no sostenido desde arriba: sosiego. [verso oscuro]",Menguar el amarillo recto: la vía del ministro es recia.
55,減,Merma,6,次六,幽闡積不減不施石,幽闡不施澤不平也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),A oscuras revela el acopio; ni mengua ni da: piedra. [verso oscuro],Revelar sin dar: la merced no se reparte llana.
55,減,Merma,7,次七,減其疾損其䘏厲不至,減其疾不至危也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Mengua su dolencia, aligera su cuita; el peligro no llega.",Menguar la dolencia: no llega al peligro.
55,減,Merma,8,次八,瀏漣漣減于生根,瀏漣之減生根毀也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Aguas claras, ondas y ondas; mengua en la raíz viva.",La merma de las ondas: la raíz viva se malogra.
55,減,Merma,9,上九,減終利用登于西山臨于大川,減終之登誠可為也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Merma hasta el fin; propicio subir a la montaña del oeste, asomarse al gran río.",La subida al final de la merma: de veras se puede hacer.
56,唫,Boca Cerrada,0,首辭,陰不之化陽不之施萬物各唫,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin no lo transforma, el yang no lo dispensa; los diez mil seres cierran cada uno su boca.",
56,唫,Boca Cerrada,1,初一,唫不予丈夫婦處,唫不予人所違也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Cerrada, no da; el varón mora como esposa. [verso oscuro]","Cerrada, no da: lo que los hombres rehúyen."
56,唫,Boca Cerrada,2,次二,唫于血資乾骨,唫于血臞自肥也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Cerrada en la sangre; la reserva se seca hasta el hueso.,"Cerrada en la sangre: enjuta, y se engorda a sí misma."
56,唫,Boca Cerrada,3,次三,貌不交口唭㘈唫無辭,貌不交人道微也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El rostro no se junta; la boca farfulla, cerrada, sin palabras. [verso oscuro]",El rostro que no se junta: la vía de los hombres se atenúa.
56,唫,Boca Cerrada,4,次四,唫其穀不振不俗纍老及族,唫其穀不得相希也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Cierra su grano; ni lo airea ni lo comparte; lo amontona hasta la vejez y hasta el clan.,Cerrar el grano: nadie puede mirar al otro.
56,唫,Boca Cerrada,5,次五,不中不督腐蠹之嗇,不中不督其唫非也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Ni centrado ni vigilado: la avaricia de la podredumbre y la carcoma.,Ni centrado ni vigilado: su cerrar está mal.
56,唫,Boca Cerrada,6,次六,泉源洋洋唫于丘園,泉源之唫不可譏也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"La fuente del manantial, vasta y plena; cerrada en el jardín del cerro. [verso oscuro]",El cerrar del manantial: no se le puede reprochar.
56,唫,Boca Cerrada,7,次七,唫于體黃肉毀,唫于體骨肉傷也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Cerrada en el cuerpo; la carne amarilla se corrompe.,Cerrada en el cuerpo: hueso y carne se dañan.
56,唫,Boca Cerrada,8,次八,唫遇禍禱以牛解,唫遇禍大費當也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Cerrada, se topa con la desgracia; ora con un buey para deshacerla.","Cerrada ante la desgracia: gran costo, mas justo."
56,唫,Boca Cerrada,9,上九,唫不雨孚乾脯,唫不雨何可望也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Cerrada, sin lluvia; la confianza se seca en cecina.","Cerrada, sin lluvia: ¿qué se puede esperar?"
57,守,Cautela,0,首辭,陰守戶陽守門物莫相干,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin guarda la portezuela, el yang guarda el portón; ningún ser se entromete en otro.",
57,守,Cautela,1,初一,閉朋牖守元有,閉朋牖善持有也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Cierra la ventana del compañero; guarda el caudal primordial.,Cerrar la ventana: guarda bien lo que tiene.
57,守,Cautela,2,次二,迷自守不如一之有,迷自守中無所以也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Perdido, guardándose a sí mismo: no vale como la posesión de lo uno.","Perdido y guardándose: por dentro, nada en qué apoyarse."
57,守,Cautela,3,次三,無喪無得往來默默,無喪無得守厥故也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Sin pérdida, sin ganancia; yendo y viniendo, callado, callado.",Sin pérdida ni ganancia: guarda su constancia.
57,守,Cautela,4,次四,象艮有守,象艮之守廉無怙也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"A imagen de la Montaña, hay guarda.","La guarda de la Montaña: íntegro, sin apoyarse en nada."
57,守,Cautela,5,次五,守中以和要侯貞,守中以和侯之素也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Guarda el centro con concordia; se liga al señor: recto.,Guardar el centro con concordia: la llaneza del señor.
57,守,Cautela,6,次六,車案軔圭璧塵,車案軔不接鄰也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El carro con el freno echado; las tablillas de jade juntan polvo.,El carro con el freno echado: no trata con el vecino.
57,守,Cautela,7,次七,群陽不守男子之貞,群陽之守守貞信也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),La muchedumbre yang no monta guardia; la rectitud del varón. [verso oscuro],La guarda del yang: guarda rectitud y confianza.
57,守,Cautela,8,次八,臼無杵其碓舉天陰不雨白日毀暑,臼無杵其守貧也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El mortero sin mano, su pilón alzado; el cielo encapotado sin lluvia; el día blanco malogra el calor. [verso oscuro]",El mortero sin mano: su guarda es pobre.
57,守,Cautela,9,上九,與荼有守辭于盧首不殆,與荼有守故愈新也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Con la hierba amarga hay guarda; declina en la cabeza negra; no peligra. [verso oscuro],Con la hierba amarga hay guarda: por eso lo viejo se hace nuevo.
58,翕,Recogimiento,0,首辭,陰來逆變陽往順化物退降集,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin viene y contraría el cambio, el yang se va y se pliega a él; los seres retroceden, descienden y se recogen.",
58,翕,Recogimiento,1,初一,狂衝于冥翕其志雖欲逍遙天不之茲,狂衝于冥天未與也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Embiste loco en lo oscuro, recoge su anhelo; aunque quiera vagar libre, el Cielo no se lo concede.",Embestir loco en lo oscuro: el Cielo aún no se lo concede.
58,翕,Recogimiento,2,次二,翕冥中射貞,翕冥中正予也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Se recoge en lo oscuro; el centro dispara: recto. [verso oscuro],"Recogerse en lo oscuro: el centro, recto, otorga."
58,翕,Recogimiento,3,次三,翕食嘬嘬,翕食嘬嘬利如舞也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Se recoge a comer, engullendo, engullendo.","Recogerse a comer: propicio, como en una danza."
58,翕,Recogimiento,4,次四,翕其羽利用舉,翕其羽朋友助也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Recoge sus alas; propicio remontar el vuelo.,Recoger las alas: los amigos ayudan.
58,翕,Recogimiento,5,次五,翕其腹辟金穀,翕其腹非所以譽也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Recoge su vientre; abre el metal y el grano.,Recoger el vientre: no es cosa de alabar.
58,翕,Recogimiento,6,次六,黃心鴻翼翕于天,黃心鴻翼利得輔也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Corazón amarillo, alas de cisne; se recoge hacia el Cielo.","Corazón amarillo, alas de cisne: propicio ganar sostén."
58,翕,Recogimiento,7,次七,翕繳惻惻,翕繳惻惻被離害也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Recoge la flecha con hilo, doliéndose, doliéndose.",Recoger la flecha con hilo: sufre el daño.
58,翕,Recogimiento,8,次八,揮其罦絕其羂殆,揮罦絕羂危得遂也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Sacude su red, rompe su lazo: peligro.",Sacudir la red y romper el lazo: por el peligro sale adelante.
58,翕,Recogimiento,9,上九,㩣其角維用抵族,㩣其角殄厥類也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Abate su cuerno, sólo para embestir a los suyos. [verso oscuro]",Abatir el cuerno: extermina a su propia casta.
59,聚,Amontonamiento,0,首辭,陰氣收聚陽不禁禦物相崇聚,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El aliento yin recoge y junta; el yang no lo veda; los seres se apiñan unos sobre otros.,
59,聚,Amontonamiento,1,初一,鬼神以無靈,鬼神無靈形不見也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Espíritus y espectros, por ello, sin numen.",Espíritus sin numen: su forma no se ve.
59,聚,Amontonamiento,2,次二,燕聚嘻嘻,燕聚嘻嘻樂淫愆也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El festín amontona risas, risas.",El festín que amontona risas: el gozo desborda en falta.
59,聚,Amontonamiento,3,次三,宗其高年群鬼之門,宗其高年鬼待敬也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Honra a los de muchos años: la puerta de la hueste de espectros.,Honrar a los ancianos: los espectros aguardan reverencia.
59,聚,Amontonamiento,4,次四,牽羊示于叢社執圭信其左股野,牽羊于叢不足榮也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Lleva el cordero, lo muestra en el altar de la espesura; empuña la tablilla; confía en su muslo izquierdo: yermo. [verso oscuro]",Llevar el cordero a la espesura: no basta para la gloria.
59,聚,Amontonamiento,5,次五,鼎血之蕕九宗之好乃後有孚,鼎血之蕕信王命也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"La sangre del caldero, la hierba fétida; el pacto de las nueve estirpes; y luego hay confianza. [verso oscuro]",La sangre del caldero: confía en el mandato del rey.
59,聚,Amontonamiento,6,次六,畏其鬼尊其禮狂作昧淫亡,畏鬼之狂過其正也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Teme a sus espectros, honra sus ritos; mas la locura al alzarse, ofuscada, en exceso, se pierde.",La locura de temer a los espectros: se pasa de lo recto.
59,聚,Amontonamiento,7,次七,竦萃于丘冢,竦萃丘冢禮不廢也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Con reverencia se congrega en el túmulo.,Congregarse en el túmulo: el rito no se descuida.
59,聚,Amontonamiento,8,次八,鴟鳩在林㕹彼眾禽,鴟鳩在林眾所㕹也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El búho-tórtola en el bosque dispersa a la bandada de aves. [verso oscuro],El búho en el bosque: lo que dispersa a la bandada.
59,聚,Amontonamiento,9,上九,垂涕纍鼻聚家之彙,垂涕纍鼻時命絕也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Lágrimas que caen, mocos que corren: la congregación de los de la casa.",Lágrimas y mocos: el mandato del tiempo se corta.
60,積,Acumulación,0,首辭,陰將大閉陽尚小開山川藪澤萬物攸歸,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin va a cerrarse del todo, el yang aún abre un poco; montes, ríos, marismas y lagunas: adonde los diez mil seres retornan.",
60,積,Acumulación,1,初一,冥積否作明基,冥積否在惡也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Acopio oscuro: no; haz de ello base luminosa.,El acopio oscuro que no: reside en el mal.
